Throw_IDs,Times_Practiced_x,Player_Consistency_Score,Cumulative_Impact_Force,Throws_Per_Week,Throw_Technique_Style,Player_Experience_Level,Throw_Accuracy_Deviation,Flip_Result,Times_Practiced_y,Times_Adjusted_Grip,Impact_Point
101973,68503.0,15.0,787.0,2.0,Steady_Push,Experienced (26-45),12.0,Yes,68503.0,2.0,Face_Hit
102172,86274.0,46.0,367.0,26.0,Calculated_Lob,Veteran (46-65),29.0,Yes,86274.0,0.0,Corner_Hit
100685,85021.0,7.0,276.0,18.0,Calculated_Lob,Veteran (46-65),26.0,Yes,85021.0,2.0,Face_Hit
100200,427631.0,32.0,938.43,30.0,Steady_Push,Veteran (46-65),17.0,No,427631.0,4.0,Face_Hit
102325,247344.0,57.0,506.83,27.0,Calculated_Lob,Veteran (46-65),22.0,Yes,247344.0,7.0,Edge_Hit
102322,422943.0,,555.74,27.0,Calculated_Lob,Rookie (0-25),6.0,No,422943.0,1.0,Corner_Hit
102798,146759.0,51.0,798.0,28.0,Steady_Push,Rookie (0-25),12.0,Yes,146759.0,3.0,Edge_Hit
100913,262665.0,10.0,910.0,23.0,Steady_Push,Rookie (0-25),1.0,No,262665.0,2.0,Corner_Hit
101273,168433.0,27.0,598.0,16.0,Calculated_Lob,Experienced (26-45),17.0,Yes,168433.0,8.0,Corner_Hit
101228,35513.0,39.0,177.0,9.0,Steady_Push,Experienced (26-45),10.0,Yes,35513.0,0.0,Corner_Hit
102971,8601.0,7.0,658.0,27.0,Quick_Flick,Veteran (46-65),3.0,Yes,8601.0,0.0,Face_Hit
100868,111081.0,16.0,861.0,20.0,Calculated_Lob,Experienced (26-45),23.0,Yes,111081.0,6.0,Face_Hit
100116,170568.0,60.0,355.0,8.0,Quick_Flick,Veteran (46-65),17.0,Yes,170568.0,0.0,Face_Hit
101099,360715.0,33.0,898.97,16.0,Steady_Push,Veteran (46-65),6.0,No,360715.0,4.0,Edge_Hit
102307,99762.0,17.0,813.0,6.0,Steady_Push,Experienced (26-45),1.0,Yes,99762.0,2.0,Edge_Hit
102450,341511.0,58.0,551.51,12.0,Steady_Push,Experienced (26-45),18.0,No,341511.0,3.0,Edge_Hit
102476,219310.0,1.0,,27.0,Quick_Flick,Rookie (0-25),12.0,Yes,219310.0,0.0,Face_Hit
100869,340653.0,10.0,846.84,29.0,Calculated_Lob,Experienced (26-45),16.0,No,340653.0,2.0,Face_Hit
101487,194486.0,5.0,822.0,22.0,Quick_Flick,Experienced (26-45),0.0,Yes,194486.0,9.0,Corner_Hit
101665,344322.0,27.0,697.21,12.0,Steady_Push,Experienced (26-45),6.0,No,344322.0,1.0,Edge_Hit
103187,144536.0,10.0,505.0,9.0,Calculated_Lob,Veteran (46-65),19.0,Yes,144536.0,2.0,Edge_Hit
100583,174666.0,28.0,709.0,21.0,Calculated_Lob,Experienced (26-45),20.0,Yes,174666.0,6.0,Edge_Hit
101150,136850.0,41.0,360.0,20.0,Steady_Push,Experienced (26-45),5.0,Yes,136850.0,3.0,Face_Hit
102171,363482.0,36.0,905.0,9.0,Calculated_Lob,Experienced (26-45),5.0,No,363482.0,1.0,Face_Hit
100435,97243.0,24.0,821.0,6.0,Calculated_Lob,Experienced (26-45),17.0,Yes,97243.0,2.0,Edge_Hit
101507,320698.0,6.0,999.07,27.0,Steady_Push,Rookie (0-25),11.0,No,320698.0,2.0,Corner_Hit
102696,375351.0,60.0,,9.0,Calculated_Lob,Rookie (0-25),3.0,No,375351.0,2.0,Face_Hit
102306,199758.0,25.0,706.0,7.0,Quick_Flick,Experienced (26-45),5.0,Yes,199758.0,8.0,Corner_Hit
101433,336994.0,12.0,734.62,29.0,Steady_Push,Experienced (26-45),17.0,No,336994.0,1.0,Edge_Hit
100701,223725.0,5.0,276.04,16.0,Quick_Flick,Veteran (46-65),9.0,Yes,223725.0,6.0,Face_Hit
101363,406153.0,37.0,576.51,16.0,Calculated_Lob,Experienced (26-45),8.0,No,406153.0,2.0,Edge_Hit
103014,373275.0,47.0,809.22,26.0,Steady_Push,Experienced (26-45),4.0,No,373275.0,0.0,Edge_Hit
101346,260222.0,3.0,451.25,7.0,Calculated_Lob,Rookie (0-25),4.0,Yes,260222.0,7.0,Face_Hit
100389,208920.0,17.0,266.59,8.0,Steady_Push,Experienced (26-45),27.0,Yes,208920.0,4.0,Face_Hit
101249,362066.0,47.0,586.51,17.0,Steady_Push,Rookie (0-25),3.0,No,362066.0,1.0,Face_Hit
102258,349587.0,20.0,845.12,23.0,Steady_Push,Experienced (26-45),19.0,No,349587.0,3.0,Edge_Hit
100537,262952.0,12.0,609.59,18.0,Calculated_Lob,Experienced (26-45),17.0,No,262952.0,1.0,Corner_Hit
101754,180043.0,58.0,817.0,4.0,Quick_Flick,Experienced (26-45),8.0,Yes,180043.0,1.0,Edge_Hit
101332,420246.0,52.0,812.73,13.0,Steady_Push,Experienced (26-45),7.0,No,420246.0,3.0,Face_Hit
102574,84507.0,29.0,199.0,6.0,Steady_Push,Veteran (46-65),7.0,Yes,84507.0,0.0,Edge_Hit
102223,100389.0,3.0,599.0,3.0,Calculated_Lob,Experienced (26-45),24.0,Yes,100389.0,5.0,Edge_Hit
102886,62585.0,49.0,630.0,2.0,,Veteran (46-65),9.0,Yes,62585.0,2.0,Face_Hit
101609,99287.0,3.0,172.0,13.0,Quick_Flick,Experienced (26-45),2.0,Yes,99287.0,4.0,Corner_Hit
100130,307679.0,38.0,516.6,5.0,Calculated_Lob,Rookie (0-25),7.0,No,307679.0,1.0,Corner_Hit
102296,296236.0,30.0,516.34,17.0,Steady_Push,Rookie (0-25),5.0,No,296236.0,1.0,Corner_Hit
101411,17969.0,52.0,807.0,9.0,Calculated_Lob,Experienced (26-45),3.0,Yes,17969.0,9.0,Edge_Hit
102397,132932.0,17.0,980.0,29.0,Quick_Flick,Experienced (26-45),5.0,Yes,132932.0,7.0,Corner_Hit
101016,168038.0,17.0,484.0,29.0,Steady_Push,Veteran (46-65),10.0,Yes,168038.0,6.0,Corner_Hit
100386,75891.0,15.0,115.0,6.0,Steady_Push,Experienced (26-45),19.0,Yes,75891.0,9.0,Face_Hit
100784,90474.0,47.0,837.0,17.0,Calculated_Lob,Experienced (26-45),12.0,Yes,90474.0,8.0,Face_Hit
100319,259447.0,5.0,968.22,,Quick_Flick,Veteran (46-65),21.0,Yes,259447.0,6.0,Face_Hit
101953,8816.0,32.0,411.0,27.0,Quick_Flick,Veteran (46-65),29.0,Yes,8816.0,7.0,Edge_Hit
102838,90817.0,23.0,206.0,9.0,Calculated_Lob,Rookie (0-25),4.0,Yes,90817.0,6.0,Edge_Hit
100861,21651.0,59.0,490.0,24.0,Steady_Push,Rookie (0-25),8.0,Yes,21651.0,7.0,Edge_Hit
100395,340679.0,54.0,798.65,3.0,Steady_Push,Veteran (46-65),8.0,No,340679.0,0.0,Corner_Hit
101233,51880.0,26.0,762.0,23.0,Calculated_Lob,Veteran (46-65),26.0,Yes,51880.0,6.0,Face_Hit
102900,424662.0,25.0,956.28,30.0,Steady_Push,Veteran (46-65),5.0,No,424662.0,4.0,Edge_Hit
102441,120738.0,49.0,358.0,15.0,Calculated_Lob,Experienced (26-45),27.0,Yes,120738.0,3.0,Corner_Hit
102375,198208.0,36.0,145.0,3.0,Calculated_Lob,Rookie (0-25),6.0,Yes,198208.0,0.0,Edge_Hit
100477,262932.0,,721.78,19.0,Steady_Push,Experienced (26-45),2.0,No,262932.0,2.0,Face_Hit
100547,103963.0,23.0,474.0,18.0,Steady_Push,Veteran (46-65),28.0,Yes,103963.0,8.0,Edge_Hit
102908,36800.0,54.0,514.0,1.0,Quick_Flick,Veteran (46-65),26.0,Yes,36800.0,2.0,Corner_Hit
102210,435897.0,34.0,635.29,29.0,Steady_Push,Rookie (0-25),6.0,No,435897.0,1.0,Edge_Hit
101898,99507.0,10.0,396.0,5.0,Quick_Flick,Veteran (46-65),23.0,Yes,99507.0,10.0,Edge_Hit
100937,130790.0,3.0,490.0,29.0,Quick_Flick,Rookie (0-25),18.0,Yes,130790.0,2.0,Corner_Hit
101563,432932.0,45.0,701.88,24.0,Steady_Push,Rookie (0-25),0.0,No,432932.0,0.0,Edge_Hit
103016,343204.0,28.0,681.54,25.0,Calculated_Lob,Rookie (0-25),12.0,No,343204.0,1.0,Corner_Hit
101697,12178.0,37.0,449.0,8.0,Quick_Flick,Experienced (26-45),25.0,Yes,12178.0,8.0,Face_Hit
100465,168322.0,56.0,638.0,26.0,Calculated_Lob,Rookie (0-25),7.0,Yes,168322.0,6.0,Edge_Hit
101627,434408.0,36.0,841.72,26.0,Calculated_Lob,Experienced (26-45),20.0,No,434408.0,1.0,Face_Hit
100588,304439.0,41.0,868.92,3.0,Calculated_Lob,Veteran (46-65),0.0,No,304439.0,4.0,Edge_Hit
101054,321126.0,48.0,598.05,17.0,Steady_Push,Rookie (0-25),4.0,No,321126.0,2.0,Face_Hit
101972,416858.0,28.0,942.36,6.0,Steady_Push,Rookie (0-25),2.0,No,416858.0,2.0,Corner_Hit
102754,31855.0,10.0,887.0,7.0,Calculated_Lob,Veteran (46-65),30.0,Yes,31855.0,0.0,Corner_Hit
101313,40209.0,14.0,601.0,18.0,Quick_Flick,Veteran (46-65),1.0,Yes,40209.0,1.0,Corner_Hit
102479,238656.0,14.0,862.08,23.0,Steady_Push,Experienced (26-45),10.0,Yes,238656.0,3.0,Face_Hit
102569,403881.0,48.0,698.14,10.0,Calculated_Lob,Experienced (26-45),4.0,No,403881.0,2.0,Edge_Hit
103133,354154.0,19.0,553.75,26.0,Calculated_Lob,Experienced (26-45),9.0,No,354154.0,1.0,Corner_Hit
101358,415293.0,48.0,812.98,23.0,Calculated_Lob,Experienced (26-45),19.0,No,415293.0,0.0,Edge_Hit
100195,300758.0,55.0,871.84,18.0,Steady_Push,Veteran (46-65),8.0,No,300758.0,4.0,Corner_Hit
100030,50546.0,43.0,997.0,2.0,Quick_Flick,Rookie (0-25),18.0,Yes,50546.0,7.0,Corner_Hit
102931,398046.0,45.0,525.3,10.0,Calculated_Lob,Experienced (26-45),18.0,No,398046.0,2.0,Corner_Hit
103177,109095.0,35.0,602.0,2.0,Calculated_Lob,Veteran (46-65),28.0,Yes,109095.0,5.0,Face_Hit
101963,77932.0,46.0,535.0,28.0,Steady_Push,Experienced (26-45),17.0,Yes,77932.0,6.0,Face_Hit
100779,382705.0,51.0,899.34,1.0,Steady_Push,Experienced (26-45),19.0,No,382705.0,2.0,Face_Hit
103170,140060.0,16.0,213.0,8.0,Quick_Flick,Experienced (26-45),23.0,Yes,140060.0,10.0,Edge_Hit
100882,21097.0,59.0,898.0,14.0,Quick_Flick,Rookie (0-25),23.0,Yes,21097.0,7.0,Face_Hit
100357,282033.0,50.0,832.58,30.0,Steady_Push,Veteran (46-65),2.0,No,282033.0,4.0,Corner_Hit
101636,83113.0,21.0,562.0,18.0,Calculated_Lob,Veteran (46-65),13.0,Yes,83113.0,8.0,Edge_Hit
101951,115481.0,24.0,483.0,26.0,Quick_Flick,Experienced (26-45),29.0,Yes,115481.0,4.0,Corner_Hit
100479,74402.0,59.0,531.0,24.0,Calculated_Lob,Experienced (26-45),27.0,Yes,74402.0,8.0,Face_Hit
101580,70167.0,51.0,562.0,8.0,Quick_Flick,Veteran (46-65),10.0,Yes,70167.0,0.0,Edge_Hit
102377,163740.0,43.0,526.0,11.0,Quick_Flick,Experienced (26-45),29.0,Yes,163740.0,6.0,Corner_Hit
101729,272722.0,19.0,784.12,13.0,Calculated_Lob,Experienced (26-45),3.0,No,272722.0,2.0,Face_Hit
100003,126507.0,7.0,191.0,28.0,Steady_Push,Experienced (26-45),25.0,Yes,126507.0,5.0,Face_Hit
102202,86216.0,33.0,967.0,3.0,Steady_Push,Veteran (46-65),12.0,Yes,86216.0,9.0,Corner_Hit
100517,21473.0,46.0,215.0,17.0,Steady_Push,,2.0,Yes,21473.0,8.0,Corner_Hit
100302,163388.0,25.0,345.0,25.0,Quick_Flick,Experienced (26-45),7.0,Yes,163388.0,7.0,Face_Hit
100769,26379.0,57.0,109.0,19.0,Steady_Push,Veteran (46-65),29.0,Yes,26379.0,5.0,Corner_Hit
102940,168598.0,43.0,916.0,11.0,Quick_Flick,Veteran (46-65),18.0,Yes,168598.0,10.0,Edge_Hit
102678,262191.0,35.0,531.02,15.0,Steady_Push,Experienced (26-45),8.0,No,262191.0,0.0,Corner_Hit
101176,345373.0,57.0,543.81,28.0,Calculated_Lob,Rookie (0-25),10.0,No,345373.0,0.0,Edge_Hit
100652,440401.0,52.0,568.49,8.0,Calculated_Lob,Experienced (26-45),7.0,No,440401.0,1.0,Face_Hit
100168,89687.0,55.0,478.0,12.0,Calculated_Lob,Veteran (46-65),16.0,Yes,89687.0,10.0,Edge_Hit
102491,298717.0,12.0,522.73,16.0,Calculated_Lob,Veteran (46-65),20.0,No,298717.0,2.0,Corner_Hit
102778,435227.0,20.0,996.24,26.0,Calculated_Lob,Experienced (26-45),0.0,No,435227.0,0.0,Face_Hit
103110,39260.0,31.0,456.0,30.0,Calculated_Lob,Experienced (26-45),23.0,Yes,39260.0,3.0,Corner_Hit
100069,276881.0,53.0,729.19,17.0,Calculated_Lob,Veteran (46-65),8.0,No,276881.0,2.0,Edge_Hit
101828,177222.0,54.0,518.0,1.0,Quick_Flick,Experienced (26-45),21.0,Yes,177222.0,2.0,Edge_Hit
101658,267690.0,11.0,567.9,25.0,Calculated_Lob,Experienced (26-45),2.0,No,267690.0,2.0,Face_Hit
101083,44156.0,13.0,145.0,16.0,Steady_Push,Veteran (46-65),26.0,Yes,44156.0,2.0,Edge_Hit
100716,137706.0,19.0,551.0,,Quick_Flick,Veteran (46-65),22.0,Yes,137706.0,1.0,Corner_Hit
101607,330196.0,27.0,993.26,25.0,Calculated_Lob,Veteran (46-65),8.0,No,330196.0,1.0,Face_Hit
101001,40883.0,20.0,929.0,28.0,Calculated_Lob,Veteran (46-65),23.0,Yes,40883.0,10.0,Corner_Hit
101475,30777.0,59.0,444.0,29.0,Steady_Push,Veteran (46-65),11.0,Yes,30777.0,2.0,Face_Hit
101582,120343.0,31.0,851.0,9.0,Calculated_Lob,Veteran (46-65),1.0,Yes,120343.0,3.0,Face_Hit
102012,130205.0,7.0,167.0,20.0,Steady_Push,Experienced (26-45),13.0,Yes,130205.0,9.0,Edge_Hit
102381,237536.0,10.0,463.92,3.0,Steady_Push,Veteran (46-65),20.0,Yes,237536.0,7.0,Corner_Hit
101306,439322.0,41.0,943.37,30.0,Steady_Push,Experienced (26-45),6.0,No,439322.0,1.0,Face_Hit
100710,114155.0,57.0,744.0,13.0,Quick_Flick,Veteran (46-65),26.0,Yes,114155.0,9.0,Edge_Hit
102217,419017.0,37.0,676.27,3.0,Steady_Push,Veteran (46-65),16.0,No,419017.0,4.0,Corner_Hit
100464,138513.0,57.0,302.0,1.0,Quick_Flick,Veteran (46-65),3.0,Yes,138513.0,7.0,Corner_Hit
100975,200309.0,45.0,154.0,12.0,Quick_Flick,Veteran (46-65),18.0,Yes,200309.0,9.0,Face_Hit
100144,159438.0,11.0,378.0,5.0,Calculated_Lob,Rookie (0-25),8.0,Yes,159438.0,2.0,Face_Hit
100402,263821.0,41.0,520.45,9.0,Steady_Push,Experienced (26-45),8.0,No,263821.0,1.0,Corner_Hit
102473,423935.0,33.0,953.23,30.0,Calculated_Lob,Experienced (26-45),3.0,No,423935.0,1.0,Face_Hit
102183,236097.0,59.0,622.22,5.0,Quick_Flick,Veteran (46-65),3.0,Yes,236097.0,3.0,Edge_Hit
103115,437170.0,55.0,720.67,24.0,Calculated_Lob,Veteran (46-65),11.0,No,437170.0,3.0,Corner_Hit
101348,278544.0,26.0,871.16,1.0,Calculated_Lob,Experienced (26-45),13.0,No,278544.0,2.0,Face_Hit
102245,124785.0,48.0,782.0,27.0,Steady_Push,Rookie (0-25),16.0,Yes,124785.0,10.0,Corner_Hit
102041,165348.0,38.0,615.0,14.0,Steady_Push,Rookie (0-25),30.0,Yes,165348.0,7.0,Corner_Hit
100848,89379.0,4.0,667.0,29.0,Quick_Flick,Veteran (46-65),27.0,Yes,89379.0,7.0,Face_Hit
101758,6445.0,40.0,638.0,23.0,Calculated_Lob,Veteran (46-65),22.0,Yes,6445.0,8.0,Edge_Hit
101706,355843.0,26.0,744.72,25.0,Steady_Push,Experienced (26-45),11.0,No,355843.0,1.0,Face_Hit
103129,165570.0,44.0,776.0,23.0,Quick_Flick,Rookie (0-25),11.0,Yes,165570.0,7.0,Corner_Hit
101148,162984.0,6.0,344.0,26.0,Quick_Flick,Veteran (46-65),16.0,Yes,162984.0,6.0,Face_Hit
102688,10630.0,26.0,836.0,28.0,Calculated_Lob,Experienced (26-45),9.0,Yes,10630.0,9.0,Edge_Hit
100140,281324.0,30.0,647.54,24.0,Steady_Push,Rookie (0-25),7.0,No,281324.0,0.0,Face_Hit
100748,406745.0,8.0,802.95,28.0,Steady_Push,Experienced (26-45),4.0,No,406745.0,1.0,Face_Hit
102583,267633.0,45.0,872.42,11.0,Steady_Push,Experienced (26-45),6.0,No,267633.0,0.0,Edge_Hit
101378,50888.0,20.0,818.0,18.0,Quick_Flick,Veteran (46-65),15.0,Yes,50888.0,0.0,Corner_Hit
101329,171869.0,15.0,606.0,28.0,Steady_Push,Experienced (26-45),24.0,Yes,171869.0,4.0,Face_Hit
102713,353702.0,23.0,540.45,29.0,Calculated_Lob,Veteran (46-65),12.0,No,353702.0,1.0,Corner_Hit
101159,80798.0,53.0,794.0,29.0,Steady_Push,Experienced (26-45),22.0,Yes,80798.0,3.0,Edge_Hit
101295,400611.0,27.0,591.97,20.0,Steady_Push,Experienced (26-45),7.0,No,400611.0,3.0,Edge_Hit
102578,321726.0,13.0,610.69,,Calculated_Lob,Veteran (46-65),16.0,No,321726.0,2.0,Edge_Hit
101534,167250.0,33.0,741.0,15.0,Quick_Flick,Rookie (0-25),17.0,Yes,167250.0,4.0,Edge_Hit
103174,265046.0,10.0,888.04,21.0,Steady_Push,Rookie (0-25),11.0,No,265046.0,0.0,Face_Hit
102051,432208.0,13.0,832.22,11.0,Steady_Push,Experienced (26-45),3.0,No,432208.0,3.0,Face_Hit
103186,346013.0,3.0,877.37,17.0,Calculated_Lob,Experienced (26-45),5.0,No,346013.0,3.0,Edge_Hit
102112,444907.0,49.0,785.5,23.0,Calculated_Lob,Veteran (46-65),13.0,No,444907.0,4.0,Edge_Hit
103077,427280.0,60.0,738.98,16.0,Steady_Push,Experienced (26-45),1.0,No,427280.0,4.0,Edge_Hit
102738,296319.0,8.0,721.27,25.0,Calculated_Lob,Experienced (26-45),4.0,No,296319.0,,Corner_Hit
102776,129562.0,21.0,687.0,20.0,Steady_Push,Veteran (46-65),28.0,Yes,129562.0,1.0,Face_Hit
102378,310982.0,13.0,507.71,13.0,Calculated_Lob,Experienced (26-45),2.0,No,310982.0,1.0,Face_Hit
103094,221486.0,54.0,887.09,15.0,Steady_Push,Experienced (26-45),12.0,Yes,221486.0,6.0,Face_Hit
100858,325169.0,44.0,842.15,22.0,Steady_Push,Experienced (26-45),2.0,No,325169.0,0.0,Edge_Hit
102937,112717.0,32.0,481.0,30.0,Calculated_Lob,Experienced (26-45),4.0,Yes,112717.0,0.0,Face_Hit
101648,49718.0,38.0,913.0,30.0,Steady_Push,Experienced (26-45),14.0,Yes,49718.0,8.0,Corner_Hit
102810,115363.0,50.0,444.0,20.0,Quick_Flick,Veteran (46-65),11.0,Yes,115363.0,8.0,Corner_Hit
100695,320689.0,43.0,773.59,11.0,Calculated_Lob,Veteran (46-65),15.0,No,320689.0,2.0,Face_Hit
101818,168448.0,20.0,193.0,1.0,Quick_Flick,Veteran (46-65),4.0,Yes,168448.0,2.0,Corner_Hit
100021,398555.0,56.0,722.64,26.0,Steady_Push,Experienced (26-45),16.0,No,398555.0,0.0,Corner_Hit
101566,275855.0,3.0,972.83,9.0,Steady_Push,Veteran (46-65),8.0,No,275855.0,4.0,Corner_Hit
101434,241414.0,40.0,173.58,12.0,Quick_Flick,Experienced (26-45),29.0,Yes,241414.0,2.0,Edge_Hit
100224,404903.0,25.0,986.26,2.0,Steady_Push,Experienced (26-45),2.0,No,404903.0,4.0,Corner_Hit
100550,334392.0,27.0,743.36,28.0,Steady_Push,Veteran (46-65),19.0,No,334392.0,0.0,Face_Hit
100460,27268.0,,870.0,10.0,Calculated_Lob,Experienced (26-45),1.0,No,27268.0,4.0,Edge_Hit
101062,72400.0,54.0,160.0,21.0,Calculated_Lob,Experienced (26-45),23.0,Yes,72400.0,3.0,Edge_Hit
100081,315114.0,34.0,762.25,5.0,Steady_Push,Veteran (46-65),19.0,No,315114.0,1.0,Corner_Hit
100584,158568.0,23.0,551.0,24.0,Calculated_Lob,Experienced (26-45),6.0,Yes,158568.0,9.0,Face_Hit
100863,52653.0,17.0,553.0,22.0,Steady_Push,Veteran (46-65),27.0,Yes,52653.0,1.0,Face_Hit
100840,230953.0,40.0,233.0,4.0,Steady_Push,Veteran (46-65),4.0,Yes,230953.0,3.0,Edge_Hit
101022,266508.0,25.0,557.13,3.0,Calculated_Lob,Veteran (46-65),19.0,No,266508.0,3.0,Face_Hit
101476,208970.0,15.0,202.18,8.0,Quick_Flick,Rookie (0-25),2.0,Yes,208970.0,6.0,Corner_Hit
101809,114514.0,51.0,491.0,17.0,Calculated_Lob,Experienced (26-45),22.0,Yes,114514.0,9.0,Corner_Hit
101296,67702.0,55.0,361.0,17.0,Steady_Push,Rookie (0-25),30.0,Yes,67702.0,6.0,Corner_Hit
100731,298613.0,12.0,859.5,24.0,Steady_Push,Experienced (26-45),6.0,No,298613.0,1.0,Corner_Hit
102883,388592.0,47.0,620.91,22.0,Calculated_Lob,Experienced (26-45),9.0,No,388592.0,2.0,Edge_Hit
101392,337818.0,53.0,656.5,2.0,Calculated_Lob,Experienced (26-45),9.0,No,337818.0,1.0,Corner_Hit
101204,163546.0,54.0,391.0,1.0,Calculated_Lob,Master (65+),4.0,Yes,163546.0,7.0,Face_Hit
102404,412574.0,24.0,697.57,10.0,Steady_Push,Experienced (26-45),18.0,No,412574.0,3.0,Edge_Hit
100932,201194.0,28.0,911.0,4.0,Steady_Push,Experienced (26-45),16.0,Yes,201194.0,6.0,Edge_Hit
101570,353233.0,12.0,540.96,19.0,Calculated_Lob,Experienced (26-45),15.0,No,353233.0,3.0,Face_Hit
102610,278187.0,28.0,878.04,16.0,Steady_Push,Rookie (0-25),12.0,No,278187.0,0.0,Corner_Hit
100619,48769.0,46.0,581.0,23.0,Calculated_Lob,Experienced (26-45),18.0,Yes,48769.0,0.0,Corner_Hit
101105,207053.0,54.0,347.39,29.0,Quick_Flick,Experienced (26-45),25.0,Yes,207053.0,0.0,Edge_Hit
101962,256054.0,47.0,464.82,22.0,Calculated_Lob,Experienced (26-45),15.0,Yes,256054.0,10.0,Edge_Hit
100214,109357.0,50.0,907.0,16.0,Quick_Flick,Veteran (46-65),24.0,Yes,109357.0,9.0,Face_Hit
102274,222084.0,29.0,791.05,26.0,Quick_Flick,Experienced (26-45),18.0,Yes,222084.0,10.0,Corner_Hit
101312,412881.0,16.0,710.15,11.0,Calculated_Lob,Experienced (26-45),10.0,No,412881.0,4.0,Face_Hit
101946,311893.0,58.0,936.94,27.0,Calculated_Lob,Experienced (26-45),16.0,No,311893.0,0.0,Edge_Hit
100976,132651.0,13.0,723.0,8.0,Quick_Flick,Experienced (26-45),12.0,Yes,132651.0,7.0,Corner_Hit
100810,37565.0,10.0,928.0,18.0,Calculated_Lob,Veteran (46-65),11.0,Yes,37565.0,3.0,Corner_Hit
102282,266717.0,,999.5,28.0,Steady_Push,Veteran (46-65),1.0,No,266717.0,4.0,Corner_Hit
103160,115387.0,10.0,382.0,27.0,Steady_Push,Experienced (26-45),23.0,Yes,115387.0,2.0,Edge_Hit
101443,66801.0,57.0,485.0,4.0,Steady_Push,Veteran (46-65),7.0,Yes,66801.0,3.0,Edge_Hit
100551,437533.0,34.0,777.35,16.0,Calculated_Lob,Experienced (26-45),16.0,No,437533.0,3.0,Edge_Hit
100199,35892.0,22.0,677.0,16.0,Quick_Flick,Experienced (26-45),10.0,Yes,35892.0,10.0,Corner_Hit
103163,428249.0,51.0,633.39,15.0,Steady_Push,Veteran (46-65),4.0,No,428249.0,0.0,Face_Hit
101968,14536.0,38.0,675.0,18.0,Steady_Push,Master (65+),18.0,Yes,14536.0,8.0,Edge_Hit
100763,310545.0,45.0,627.22,21.0,Calculated_Lob,Veteran (46-65),6.0,No,310545.0,1.0,Edge_Hit
101474,361750.0,10.0,935.9,20.0,Steady_Push,Veteran (46-65),3.0,No,361750.0,3.0,Corner_Hit
100204,295637.0,40.0,817.05,30.0,Calculated_Lob,Experienced (26-45),4.0,No,295637.0,0.0,Face_Hit
101349,293929.0,20.0,885.86,14.0,Calculated_Lob,Rookie (0-25),15.0,No,293929.0,0.0,Edge_Hit
102414,433684.0,41.0,541.64,22.0,Calculated_Lob,Veteran (46-65),12.0,No,433684.0,0.0,Face_Hit
101019,111835.0,5.0,941.0,24.0,Calculated_Lob,Rookie (0-25),25.0,Yes,111835.0,3.0,Corner_Hit
101834,234849.0,41.0,411.77,26.0,Quick_Flick,Experienced (26-45),19.0,Yes,234849.0,2.0,Edge_Hit
101160,330784.0,53.0,798.82,29.0,Steady_Push,Experienced (26-45),1.0,No,330784.0,1.0,Corner_Hit
102461,288640.0,11.0,632.2,24.0,Steady_Push,Veteran (46-65),1.0,No,288640.0,0.0,Face_Hit
100541,71073.0,14.0,862.0,28.0,Quick_Flick,,16.0,Yes,71073.0,3.0,Edge_Hit
101937,356489.0,38.0,607.75,27.0,Steady_Push,Veteran (46-65),4.0,No,356489.0,1.0,Face_Hit
102073,148520.0,24.0,119.0,12.0,Calculated_Lob,Experienced (26-45),24.0,Yes,148520.0,3.0,Corner_Hit
101996,245114.0,32.0,903.7,27.0,Calculated_Lob,Experienced (26-45),21.0,Yes,245114.0,4.0,Edge_Hit
100686,229313.0,36.0,889.5,30.0,Quick_Flick,Experienced (26-45),7.0,Yes,229313.0,3.0,Edge_Hit
102370,12523.0,3.0,728.0,27.0,Steady_Push,Veteran (46-65),1.0,Yes,12523.0,6.0,Corner_Hit
100582,443427.0,35.0,502.4,9.0,Calculated_Lob,Veteran (46-65),15.0,No,443427.0,2.0,Edge_Hit
101823,321793.0,25.0,586.29,13.0,Calculated_Lob,Experienced (26-45),17.0,No,321793.0,2.0,Corner_Hit
101017,229743.0,8.0,869.66,4.0,Calculated_Lob,Veteran (46-65),18.0,Yes,229743.0,9.0,Corner_Hit
100610,9209.0,18.0,644.0,17.0,Quick_Flick,Veteran (46-65),16.0,Yes,9209.0,10.0,Face_Hit
101813,55459.0,3.0,731.0,15.0,Calculated_Lob,Rookie (0-25),2.0,Yes,55459.0,2.0,Face_Hit
102800,326097.0,9.0,586.73,21.0,Steady_Push,Veteran (46-65),0.0,No,326097.0,4.0,Face_Hit
102333,236054.0,10.0,875.65,29.0,Calculated_Lob,Veteran (46-65),20.0,Yes,236054.0,6.0,Corner_Hit
101957,76419.0,8.0,435.0,11.0,Calculated_Lob,Veteran (46-65),21.0,Yes,76419.0,9.0,Corner_Hit
100043,212375.0,28.0,693.41,29.0,Quick_Flick,Veteran (46-65),15.0,Yes,212375.0,2.0,Edge_Hit
101229,254730.0,13.0,819.72,13.0,Calculated_Lob,Master (65+),11.0,Yes,254730.0,6.0,Edge_Hit
102264,208524.0,26.0,336.31,4.0,Quick_Flick,Experienced (26-45),4.0,Yes,208524.0,1.0,Edge_Hit
102260,71086.0,27.0,375.0,30.0,Steady_Push,Experienced (26-45),21.0,Yes,71086.0,8.0,Face_Hit
102324,275457.0,46.0,966.46,28.0,Steady_Push,Experienced (26-45),1.0,No,275457.0,0.0,Corner_Hit
